20110317|ris|http://data.ris.ripe.net/rrc15/2011.03/bview.20110317.1559.gz
20120317|ris|http://data.ris.ripe.net/rrc15/2012.03/bview.20120317.1559.gz
20130317|ris|http://data.ris.ripe.net/rrc15/2013.03/bview.20130317.1559.gz
20140317|ris|http://data.ris.ripe.net/rrc15/2014.03/bview.20140317.1559.gz
20150317|ris|http://data.ris.ripe.net/rrc15/2015.03/bview.20150317.1600.gz
20160317|ris|http://data.ris.ripe.net/rrc15/2016.03/bview.20160317.1600.gz
20170317|ris|http://data.ris.ripe.net/rrc15/2017.03/bview.20170317.1600.gz
20180317|ris|http://data.ris.ripe.net/rrc15/2018.03/bview.20180314.1600.gz
